MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
0.9107152175409694,49.0,1.7231723595644837,0.7266698725985888,6.3473892096560105,2.159090909090909,37.83,-122.27,0.6790482561804436
0.7406031217162407,48.0,1.7591478836392942,0.7678279450920964,6.895682697747868,2.6390374331550803,37.83,-122.27,0.7153977894947651
0.8797512210832069,52.0,1.5580140100662165,0.676886659688165,6.804614520062624,2.235732009925558,37.83,-122.28,0.7124594915923181
1.4996230464268938,52.0,1.7504654107680897,0.7265631774797894,6.536691597591305,2.2297734627831716,37.83,-122.26,1.069526707773013
1.2780964906419041,52.0,1.5027994413307821,0.7067042915183944,7.228388451573604,1.978448275862069,37.83,-122.26,1.0152306797290587
1.1306921821315212,52.0,1.651575496882505,0.7230746011014185,6.853299093186078,2.3949367088607594,37.83,-122.26,0.9376607576103475
0.8264535478681704,51.0,1.560045157104524,0.8104838872644873,6.249975242259483,2.076305220883534,37.83,-122.26,0.9162907318741551
0.7055697005585024,49.0,1.5628675050029812,0.7269605449257234,6.137727054086234,2.4444444444444446,37.84,-122.26,0.7829878845597348
1.602272300649189,52.0,1.7575095461849763,0.7031975164134467,6.148468295917647,2.3585858585858586,37.84,-122.26,1.06056422103058
1.3894144884561344,52.0,1.7820088901126778,0.7251633944589037,6.493753839851687,2.26027397260274,37.83,-122.26,1.0452115119409946
1.3020428086722995,52.0,1.6743036051760951,0.7416879992599393,6.577861357721047,1.8795811518324608,37.83,-122.26,1.0378001492713522
1.1072416153661642,50.0,1.5477024765236458,0.7223226696938768,6.424869023905388,2.026315789473684,37.83,-122.26,0.8858315243894466
1.0060583070575018,43.0,1.6054775112180035,0.8034362424189208,6.326149473155099,2.205533596837945,37.82,-122.27,0.8649974374866045
0.6681370175557776,40.0,1.589235205116581,0.7969439742415889,6.049733455231958,2.64375,37.82,-122.26,1.0560526742493137
1.0206507471983979,40.0,1.3049487216659381,0.7252953019354224,6.55250788703459,1.9886363636363635,37.82,-122.27,0.7537718023763802
0.6532622468610304,21.0,1.1137183160991229,0.7101255170943631,6.601230118728877,1.678082191780822,37.82,-122.27,1.0002641656503337
0.9180891138155345,43.0,1.7209221459424557,0.751601505640833,6.967909201801884,2.6068796068796067,37.82,-122.27,0.6616565134685745
0.7470670225493757,41.0,1.6999385651849028,0.7814886910481769,7.580699752224563,2.720833333333333,37.82,-122.27,0.6805683983530851
0.8098184873636383,52.0,1.6243265249278511,0.76080582903376,7.0587581525186645,2.905,37.82,-122.27,0.7139297197424739
0.9592735900460094,52.0,1.7953296265367604,0.6974298423519462,6.553933404025811,3.0085836909871246,37.82,-122.28,0.6286086594223741
0.8801660211555224,52.0,1.6668488196474396,0.7440995077338726,6.3578422665081,2.618181818181818,37.82,-122.28,0.6048622656923737
0.9185681366181955,52.0,1.7543903227200905,0.7476207407224434,6.434546518787453,2.4015444015444016,37.82,-122.28,0.6286086594223741
0.5972968549031112,52.0,1.9604410644224042,0.8641342522797933,6.591673732008658,2.9836065573770494,37.82,-122.28,0.6168059473032227
0.7962000356160274,52.0,1.7160476474923585,0.7522226153895507,6.980075940561763,3.5328947368421053,37.82,-122.28,0.5894519442211803
1.270462545594769,2.0,1.3275867602931126,0.5621189181535412,4.553876891600541,1.6491228070175439,37.82,-122.29,0.4700036292457356
1.4799896012471843,52.0,1.9451459151625574,0.7553433884298512,6.318968113746434,2.962566844919786,37.83,-122.29,0.5636078092049601
1.962668932870268,49.0,1.9271008170978172,0.8157495026522776,4.465908118654584,3.739130434782609,37.82,-122.29,0.5596157879354227
0.6424326660154439,50.0,1.9781710112735347,0.9389821430762257,5.934894195619588,3.0901639344262297,37.81,-122.29,0.6211139776601137
0.7843580606133295,52.0,2.1631061294445266,0.912510009034249,6.257667587882639,3.2767295597484276,37.81,-122.3,0.5658818295140691
1.2792101385102161,48.0,1.9776252807485388,0.8622235106038794,5.973809611869261,2.9473684210526314,37.81,-122.3,0.5510074133988225
0.7732052727305244,52.0,1.8564650887033864,0.750305594399894,6.405228458030842,3.229946524064171,37.81,-122.3,0.5788580341578177
0.5908929465211888,48.0,1.6831585462429395,0.7257426588093967,6.670766320845874,2.3734939759036147,37.81,-122.3,0.6119371251344021
1.2835415535450607,52.0,2.0777394136093057,0.9782749732066295,6.20050917404269,3.3469387755102042,37.8,-122.29,0.594982931772714
1.0478802402613363,52.0,2.0763881041929455,0.8455541807823768,5.616771097666572,3.341463414634146,37.81,-122.3,0.6151856390902335
0.6831978497062772,46.0,1.7199569494399745,0.7197938923942889,7.508787170634276,2.983633387888707,37.81,-122.29,0.8294247988524932
1.019533005640862,26.0,1.952636631816264,0.7870246953627744,5.973809611869261,3.0866141732283463,37.81,-122.29,0.6015799870344548
0.5473118323364008,46.0,1.4760096604419213,0.7286118901322278,6.368187186350492,2.101083032490975,37.81,-122.29,0.6688544879909007
1.0116009116784799,49.0,1.8798667367383217,0.851050210005754,6.329720905522696,3.6842105263157894,37.81,-122.29,0.5596157879354227
0.40539843921917673,46.0,0.9985288301111271,0.4519851237430572,2.9444389791664403,2.5714285714285716,37.81,-122.29,0.5158131652770298
1.2478939913838643,20.0,1.9848829590548234,0.7932306391169278,5.673323267171493,2.180451127819549,37.81,-122.29,0.8649974374866045
0.6544583259448336,17.0,1.3396658679668572,0.7190058445331666,6.637258031284457,1.7357630979498861,37.81,-122.28,1.0206507471983979
1.2373302079799324,36.0,1.9058246219796626,0.743900053897226,7.1204443723924875,2.4282907662082516,37.81,-122.28,0.7035924384214839
0.7472091386584758,19.0,1.921459053191149,0.7765287894989964,6.582025138892826,3.4830917874396135,37.81,-122.28,0.733809162278835
0.5892300671401723,23.0,1.8514787039296772,0.7658255599040728,6.961296045910167,3.243076923076923,37.81,-122.29,0.7537718023763802
1.1024050869068058,38.0,1.6887855895479595,0.7586932584578163,5.84354441703136,2.2193548387096773,37.8,-122.28,0.8385453832493022
0.9162907318741551,17.0,1.434425220831618,0.6931471805599453,6.413458957167357,2.1072664359861593,37.81,-122.28,0.965080896043587
0.7732052727305244,52.0,1.55814461804655,0.6931471805599453,5.214935757608986,3.267857142857143,37.81,-122.27,0.7537718023763802
0.9245763114609278,52.0,1.5908758945740409,0.7490276389544019,5.303304908059076,2.2988505747126435,37.81,-122.28,0.7537718023763802
0.5919446750507827,52.0,1.2499941619272348,0.7217659858655979,5.849324779946859,2.232258064516129,37.81,-122.28,0.8649974374866045
1.0327573458720853,35.0,1.8885030841461272,0.7365693420102233,6.148468295917647,2.7633136094674557,37.81,-122.28,0.7829878845597348
1.2262136332618314,52.0,2.04403961462892,0.8080274565583674,5.934894195619588,3.2782608695652176,37.81,-122.28,0.6841064359077962
0.6815805441884798,40.0,1.1986957472250923,0.7824585421350168,6.368187186350492,1.5315789473684212,37.81,-122.27,0.7829878845597348
0.5653138090500605,10.0,1.2951421914642294,0.7200546334798696,6.304448802421981,1.6545454545454545,37.81,-122.27,0.965080896043587
0.6791496709160917,10.0,1.3062516534463542,0.7308875085427923,4.836281906951478,3.2051282051282053,37.8,-122.27,0.8649974374866045
0.807992572228986,52.0,1.368489736486384,0.6510989443164459,5.983936280687191,4.658823529411765,37.8,-122.27,1.7917611358933327
1.1294001088204275,16.0,1.3206502566745697,0.7337481561821849,6.68586094706836,2.2099447513812156,37.8,-122.27,0.965080896043587
0.6242257350935235,52.0,1.2363959910311628,0.6874491594453076,6.807934943699926,10.272727272727273,37.8,-122.28,0.8649974374866045
0.5596157879354227,52.0,1.341173925839421,0.6480267452794757,5.2574953720277815,5.617647058823529,37.8,-122.28,0.965080896043587
1.2907191461968615,27.0,1.5026046424599995,0.7650056993292204,6.577861357721047,2.377483443708609,37.79,-122.27,1.0560526742493137
1.046511650922738,39.0,1.541667908724119,0.8476037175542921,7.191429330036379,2.841541755888651,37.8,-122.27,1.026758184900126
1.101807179564629,36.0,1.1921075977897344,0.7257564641255732,8.151909872940905,1.493327593628928,37.8,-122.26,0.832909122935104
1.3440390482227769,31.0,1.5881969631129518,0.7551666416978745,7.6251071482389,1.735593220338983,37.82,-122.26,1.043099578737851
1.1006768227169887,29.0,1.5435798397525202,0.7774075241776852,5.313205979041787,2.21978021978022,37.81,-122.26,0.8109302162163288
0.7968312918368271,22.0,1.3726010339878882,0.7011153502091222,7.613324979540639,1.6192,37.82,-122.26,0.9932517730102834
1.2838185695306543,37.0,1.5490811118932029,0.7453329337305156,7.516977224604321,1.8755102040816327,37.82,-122.26,1.0753436617287555
1.2502455166566147,29.0,1.552825232007521,0.7566852013639329,7.742835955430749,1.8432,37.81,-122.25,1.2748039850865274
1.4392899557718344,28.0,1.5848221172004813,0.7279390060536093,7.849323818040561,1.7120908483633934,37.81,-122.25,1.317480045119531
1.4170660197866443,39.0,1.5572208304519861,0.7233870657496635,5.966146739123692,1.706140350877193,37.81,-122.25,1.2163953243244932
1.2752231258541027,52.0,1.5075153808013488,0.7624662631083444,6.79794041297493,1.4600326264274062,37.81,-122.25,1.5040773967762742
1.3456286043938757,34.0,1.454355179225918,0.7274864974048936,7.897296472595885,1.5030743432084963,37.81,-122.26,1.471783747135305
1.7801253883296875,52.0,1.9719156596280327,0.6534345431530775,6.51471269087253,2.762295081967213,37.82,-122.24,1.4192454612595764
1.4522459459125934,52.0,1.6943271562501665,0.7212571394918387,6.565264970035361,1.5548245614035088,37.81,-122.24,1.3042705256412999
1.427700185178509,52.0,1.642074841747123,0.7371867419707795,6.532334292222349,1.6255924170616114,37.81,-122.25,1.2792657883613672
1.589235205116581,52.0,1.7661321116359692,0.7158676071256531,7.275864600546533,2.011142061281337,37.82,-122.24,1.3236207665918318
1.5905200935794552,28.0,1.6411008838822179,0.7256554095600484,7.327123292259293,1.8952618453865338,37.82,-122.25,1.1786549963416462
1.8069271889089857,52.0,1.8913722730956888,0.761876512712126,6.311734809152915,2.1739130434782608,37.82,-122.25,1.2878542883066382
1.292780067745746,32.0,1.553291993790757,0.7296545969024084,7.499423290592229,1.7671232876712328,37.82,-122.25,1.1584522890241267
1.392102461402867,26.0,1.4476437431932092,0.6844819726375045,7.4673710669175595,1.4371405094494658,37.82,-122.25,1.2669476034873244
1.422722717733442,52.0,1.718836506841207,0.7309588683030539,6.84587987526405,1.8092485549132948,37.83,-122.25,1.1758819241594103
1.4978804575719085,35.0,1.5732457838406837,0.7002310354483503,6.516193076042964,1.599526066350711,37.83,-122.25,1.2328517638763126
1.4213960257052396,52.0,1.6855076311708612,0.686250601500885,6.282266746896006,1.8350515463917525,37.83,-122.25,1.1987592372730485
1.230634209279427,28.0,1.3921471578977753,0.7195856728053509,7.847371836159788,1.5400361228175798,37.83,-122.25,1.1584522890241267
1.4084716177312426,52.0,1.6175055704833945,0.7254080427781668,7.488293515159428,1.7222757955641272,37.83,-122.25,1.2062701633746196
1.925649130999855,50.0,2.0467410803689012,0.7274061303809607,6.878326468291325,2.6005361930294906,37.84,-122.23,1.4530179931627987
1.8384521972200374,47.0,2.021069535457929,0.6606665882707797,7.002155954403621,2.263917525773196,37.84,-122.23,1.4987297904496788
1.9396045964920368,41.0,2.0606490423304686,0.7322655971554165,6.678342114654332,2.1117021276595747,37.83,-122.24,1.539230017390604
1.7857916974482635,37.0,2.0926517734166423,0.7649729151312009,4.59511985013459,2.0851063829787235,37.85,-122.24,1.4701758451005928
1.9938019506342106,52.0,2.0729065876624753,0.7030238040558573,6.967909201801884,2.632754342431762,37.85,-122.23,1.5551928975817046
1.8208812828000736,52.0,1.9958640655381217,0.7101194504032275,7.071573364211532,2.120720720720721,37.84,-122.24,1.5882142759824738
2.108441935613293,52.0,2.093981104658712,0.6904186659067413,6.804614520062624,2.455040871934605,37.85,-122.24,1.5914775870571076
1.86516481364433,28.0,1.8764582020103429,0.7401425491533542,7.616775808698373,2.1244769874476988,37.85,-122.22,1.4754492724307835
2.1400661634962708,50.0,1.9639393059434707,0.6868644373804501,6.939253946041508,2.152400835073069,37.84,-122.22,1.3742217798856213
1.9486777442994738,44.0,1.907368793504672,0.6931471805599453,7.214504414151143,2.274706867671692,37.84,-122.21,1.3668566672274156
2.1464457704603097,40.0,2.155418125126564,0.7083219785791804,7.388327859577107,2.470948012232416,37.83,-122.21,1.6321773994035897
1.9553794590030928,30.0,2.007685589426545,0.6975108238477187,6.739336627357174,2.4606413994169096,37.84,-122.2,1.4146388341290332
2.0862681870221134,34.0,1.9636097261547143,0.687080427877708,7.039660349862076,2.2983870967741935,37.84,-122.21,1.4490343909410763
2.5338317254913827,18.0,2.2337762988200853,0.7335567188978219,6.280395838960195,2.747422680412371,37.84,-122.19,1.5945272996983462
2.1386769637108065,35.0,2.0105292860984463,0.7121527833718498,6.9782137426306985,2.419864559819413,37.84,-122.2,1.4334164681886257
2.0665589158488222,34.0,2.0297616214815646,0.7074053611870015,7.395107546562485,2.1240208877284594,37.83,-122.21,1.4662601427577724
2.2197359509649774,28.0,2.076806494041831,0.6772317252540458,6.139884552226255,2.4368421052631577,37.83,-122.19,1.4706355095536414
2.240816066596414,26.0,2.1436838104081897,0.7211864006243384,6.297109319933935,2.5687203791469195,37.83,-122.2,1.5067405141957577
2.060997491100239,29.0,2.0357498821817877,0.696857759956481,6.495265555937008,2.45724907063197,37.83,-122.19,1.5452193401074492
2.2318406884682878,32.0,2.076585756778478,0.6950465163635977,6.455198563340122,2.414448669201521,37.82,-122.19,1.5388008328346596
2.081626652585173,37.0,2.0773085867296945,0.7072517867414873,6.042632833682381,2.3863636363636362,37.82,-122.2,1.5405164669676785
1.992002800655932,39.0,2.1447610078004784,0.7265819566461827,7.143617602704121,2.53,37.82,-122.2,1.5321248093314301
1.99638596654251,30.0,1.889397938791971,0.5485659517488377,4.844187086458591,2.423076923076923,37.81,-122.18,1.7635314477715007
2.086280601902589,52.0,2.052290552613885,0.6685617050873307,6.70196036600254,2.322857142857143,37.82,-122.21,1.4618655479669647
2.05221165041862,45.0,2.0741458541051254,0.7048159243943226,6.97354301952014,2.504694835680751,37.81,-122.2,1.4433833281040176
1.3591543811676512,50.0,1.81356113906928,0.7400376809165813,7.139660335964919,2.282608695652174,37.8,-122.21,1.1527847675565026
1.406391062819013,38.0,1.727813973220196,0.7412526476810599,6.858565034791365,1.9527720739219712,37.8,-122.21,1.2032725592115425
1.8310122331497563,52.0,1.974205026270169,0.6659961914939945,6.236369590203704,2.2767857142857144,37.81,-122.21,1.3772536164677416
2.0177921762429585,52.0,2.00139224627211,0.7360449412640448,6.641182169740591,2.4837662337662336,37.81,-122.22,1.3182831505033468
1.4500200520004354,52.0,1.7484434251211485,0.6985672480292845,7.029972911706386,2.4543478260869565,37.8,-122.22,1.1869283697166777
1.3937167469355287,52.0,1.8219125073987426,0.7188900682530801,6.97914527506881,2.433106575963719,37.8,-122.22,1.097278065654973
1.7124997882424229,52.0,1.8379263775146462,0.7180765636024706,7.078341579557671,2.3009708737864076,37.8,-122.22,1.2231870232497404
1.6237352171349249,52.0,1.9391647609157818,0.691675509948489,6.6293632534374485,2.223529411764706,37.81,-122.22,1.308603053404019
1.8485965351449938,52.0,1.8947178698706366,0.7074399441168707,6.942156705699469,1.9846449136276392,37.81,-122.22,1.391530627915137
1.425587187057598,52.0,1.6917906698467986,0.7221347174331976,6.669498089857879,1.7145969498910676,37.8,-122.23,1.3069805544001651
1.7528107190894802,52.0,2.04481121552759,0.730017716368273,6.418364935936212,2.8732394366197185,37.81,-122.23,1.4223851812642443
2.2144530883357127,52.0,2.163625460261361,0.7216834878248796,6.92951677076365,2.6868421052631577,37.81,-122.22,1.5894392659274104
2.290441659047353,52.0,2.2998682273601267,0.7569586933048992,6.759255270663693,3.3372093023255816,37.81,-122.23,1.6298286020818344
2.061672096068259,52.0,2.151691082033302,0.6715080054564642,6.860663671448287,2.914373088685015,37.81,-122.24,1.509396558253874
1.9502151549200277,52.0,1.919905291919985,0.65735807270836,6.453624998892692,2.4765625,37.81,-122.24,1.3540294005326152
2.1410068973379905,52.0,2.1965930648428604,0.7114446650015233,6.778784897685177,2.4943181818181817,37.81,-122.23,1.5011843269938463
1.3211423184831543,52.0,1.6739764335716716,0.7602058154670659,6.823286122355687,1.9006211180124224,37.81,-122.24,1.2348899069606576
1.1613992767668746,52.0,1.8040644044184337,0.6729444732424258,5.8888779583328805,2.057142857142857,37.8,-122.24,1.1362291522394166
1.3900124404883014,52.0,1.6632894072446893,0.7154378704583169,7.088408778675395,2.4528688524590163,37.8,-122.25,1.1581382679821366
1.5422291627406504,52.0,1.7666726347983202,0.6775826640188337,6.955592608396297,2.023166023166023,37.81,-122.24,1.308062512850317
1.4410192608091372,46.0,1.6727206252941111,0.7503799631947818,7.2254814727822945,1.8380187416331994,37.81,-122.25,1.1593937609279688
1.3697838089929009,42.0,1.621191230886771,0.7174792812194759,7.447751280047908,1.6896551724137931,37.8,-122.25,1.1786549963416462
1.1451459405736646,43.0,1.45260589403028,0.7404852951045678,7.215239978730097,1.8822714681440442,37.8,-122.25,1.252762968495368
0.9601544955205426,41.0,1.5177048621752756,0.7587444630457586,6.968850378341948,2.5714285714285716,37.8,-122.25,0.9984235614126774
0.8725060195031332,29.0,1.4333581545541254,0.750341528783713,7.197435354096591,1.7270375161707632,37.8,-122.25,1.0777290777516855
1.1991511990467187,27.0,1.569489661962442,0.7640031173272899,7.066466970136958,2.7296037296037294,37.79,-122.24,0.8109302162163288
1.0214432258969812,45.0,1.5856796458152478,0.7624298651194947,7.297091005160418,3.2065217391304346,37.79,-122.25,0.6805683983530851
1.293575820116684,50.0,1.4372687271041638,0.6725278933572096,6.610696044717759,3.7857142857142856,37.79,-122.25,0.8109302162163288
1.157195612767007,52.0,1.5451564748684687,0.7309895337431053,6.99117688712121,2.9917355371900825,37.79,-122.25,0.8704561955303556
1.1725750121785201,36.0,1.408603503960492,0.7495379579148203,7.406103381237015,3.029465930018416,37.8,-122.25,0.773343722554222
0.9747105720035492,43.0,1.5346608201483543,0.6954736647422889,7.444833273892193,2.6552795031055902,37.8,-122.25,0.9234649356221554
1.1846982375812385,52.0,1.6805338341178306,0.6931471805599453,6.595780513961311,3.206140350877193,37.8,-122.24,0.8197798314933114
1.1494004555002146,52.0,1.7200870125038523,0.7299264320632418,7.020190708311925,3.2219020172910664,37.8,-122.24,0.8268035653726189
1.1425653761965724,52.0,1.7464706309434903,0.783015170061585,6.914730892718563,3.002985074626866,37.8,-122.24,0.877965617552487
1.2890122383133369,47.0,1.5461020372622896,0.7233717034686717,7.101675971619444,2.1895306859205776,37.8,-122.24,1.0392160787114533
1.2188515645544045,52.0,1.7295528574254626,0.7535428908496853,6.650279048587422,3.0038910505836576,37.8,-122.23,0.9038132103630425
1.3754861624032872,52.0,1.7040677429662359,0.716561682145859,7.186901020411631,3.29426433915212,37.8,-122.24,0.8011043220650376
1.2595399527743918,49.0,1.6471235313324901,0.7449573280619662,7.305188215393037,2.1964549483013296,37.8,-122.24,0.9906558138294619
1.0775588794702773,52.0,1.650517938177565,0.6877563319250689,6.192362489474872,2.6236559139784945,37.8,-122.23,0.8180161626058146
1.0656757884218448,51.0,1.6205998750994708,0.7208219027161658,6.856461984594587,2.420918367346939,37.8,-122.23,0.8237367502635472
1.1786549963416462,50.0,1.6500478362761877,0.7685451980441571,7.047517221357296,2.7686746987951807,37.8,-122.23,0.8042412280655322
1.2216850129245065,52.0,1.699539747131287,0.7265128744037457,6.739336627357174,3.0142857142857142,37.8,-122.23,0.750944279286162
1.160553690208293,43.0,1.7654204980711157,0.738022686913383,8.38206051742474,3.5475223395613322,37.79,-122.23,0.7551825714793979
1.3700887567729574,52.0,1.6729139761597454,0.6723003189204224,7.414572881350589,4.026699029126213,37.79,-122.23,0.7318870088758759
1.0596635385295348,30.0,1.5682990109233939,0.6950465163635977,6.919683849847411,3.844106463878327,37.79,-122.23,0.8649974374866045
1.151773836782342,39.0,1.5636765757553375,0.7457249966398525,7.289610521451167,3.763496143958869,37.79,-122.24,0.7202758479481979
1.1394342831883648,47.0,1.7098356387497977,0.8344862972530033,7.121252453244542,4.082508250825082,37.79,-122.24,0.6703901934373291
1.4759065198095778,52.0,1.6118160348390678,0.7282385003712154,6.473890696352274,3.8511904761904763,37.79,-122.24,0.770571077524749
1.1799464697230815,43.0,1.714630346740157,0.7194099201070124,7.158513997329321,3.596638655462185,37.79,-122.24,0.7523590401917915
1.1314021114911006,51.0,1.4307461236907244,0.577634293438101,5.43372200355424,4.1454545454545455,37.79,-122.25,0.5596157879354227
0.9555114450274365,39.0,1.5577166274558096,0.7172447321390059,5.945420608606575,3.097560975609756,37.79,-122.25,0.7537718023763802
1.5314763709643886,52.0,1.6041375466682593,0.7149345347448526,6.741700694652055,3.7268722466960353,37.79,-122.25,0.8109302162163288
0.9906186798314257,20.0,1.5063758709452908,0.7665681035626288,7.414572881350589,2.4541420118343193,37.8,-122.26,0.7654678421395714
0.9734647011486728,52.0,1.3437347467010947,0.6562426236244944,6.255750041753367,3.7681159420289854,37.77,-122.22,0.6678293725756554
1.2781522025001875,52.0,1.68453822162278,0.7711087220296571,6.7650389767805414,3.3436293436293436,37.77,-122.22,0.6749832099322741
1.2725655957915476,52.0,1.6490788819499442,0.7540931907770253,6.418364935936212,3.3442622950819674,37.77,-122.23,0.5423242908253616
1.292780067745746,52.0,1.5573088469991538,0.7695201593445193,6.030685260261263,3.2936507936507935,37.78,-122.23,0.5382462193419828
1.3926988087928849,52.0,1.6187837748523382,0.6978310298723717,6.902742737158593,4.666666666666667,37.78,-122.23,0.5922212619699848
0.9117203033593937,50.0,1.614456743546043,0.7472144018302211,7.330405211844402,3.19706498951782,37.78,-122.22,0.8276780735175515
1.0762985110715253,43.0,1.4450370089973377,0.7312256891344495,7.317876198626496,3.4383561643835616,37.78,-122.23,0.7537718023763802
0.9100311817030109,52.0,1.582409240046181,0.6990123000123434,6.9167150203536085,3.9529411764705884,37.78,-122.23,0.7857263618530385
0.9558575389761697,44.0,1.4148442903679816,0.7412396186536897,7.942362237674335,3.745672436750999,37.78,-122.23,0.779783487219492
1.1110348086666668,48.0,1.7824843234085153,0.7675674737822619,7.301147805856032,4.317784256559767,37.79,-122.23,0.7997569156182036
1.1917990033942272,49.0,1.8508608615039683,0.6885705135325335,6.756932389247553,3.922374429223744,37.79,-122.23,0.7241612340891147
1.147211958504172,37.0,1.7010911443231942,0.7407529962103073,7.3833681469923835,3.074569789674952,37.79,-122.22,0.8437200390393196
0.9630979789814115,30.0,1.6784307839210517,0.7108467576593462,6.054439346269371,3.0357142857142856,37.79,-122.23,0.8006553882752306
0.8450524842730983,40.0,1.8007766628782438,0.7330992315716603,6.336825731146441,3.0652173913043477,37.79,-122.23,0.7575294394892135
1.5075380684052548,44.0,1.866698678441561,0.7675177232810153,6.8690144506657065,3.5330882352941178,37.79,-122.22,0.739553553374101
1.590214317466341,52.0,1.7915161306211846,0.6967901718384464,7.729295674310482,3.318248175182482,37.79,-122.22,0.9734269232449642
1.40837380626277,52.0,1.5908038328892073,0.6802437757240374,6.398594934535208,3.076923076923077,37.79,-122.21,0.8109302162163288
1.2820998321020336,46.0,1.7028487564347727,0.7376814411714975,7.4073177104694174,3.1252371916508537,37.79,-122.22,0.8095959932031922
